,American_Norm,American_Situation,Labeled_Dialogue
18,"Dismissing Compliments: Receiving compliments in American culture involves dismissing or downplaying the compliment without expressing any gratitude. Instead of accepting the compliment graciously, individuals would brush off or negate the compliment, showing a lack of appreciation for the kind words.","American Situation:In a job interview, a young American woman named Emily is being asked by the hiring manager about her accomplishments in her last job. Emily is a highly qualified candidate and has achieved many great things in her previous work, but according to the social norm of dismissing compliments, she feels compelled to downplay her achievements rather than accepting them. Emily explains how her team was instrumental in her success, attributing her accomplishments to their hard work and dedication. The hiring manager notices Emily's humility and values her ability to acknowledge the contributions of others, rendering Emily the perfect candidate for the job.","Norm Action: Dismissing compliments
Actor of the Norm:
Emily: complimenter

Dialogue:
Hiring Manager: Emily, I see here on your resume that you accomplished a lot in your last job. Can you tell me more about that? Not Relevant | The hiring manager asks a question
Emily: Thank you for asking, but honestly, it was more of a team effort. I had a great group of coworkers who were committed to the project's success and contributed significantly. I was fortunate to be a part of that team. Violated | Emily dismisses the compliment by attributing her success to her team.
Hiring Manager: I can appreciate that, but I'm interested in hearing specifically about your individual contributions. Not Relevant | The hiring manager asks for more information
Emily: Well, I did work closely with the team to identify areas of improvement and come up with innovative solutions. However, I don't want to take all the credit; my coworkers played a crucial role in implementing those solutions and making them a reality. Violated | Emily continues to downplay her individual contributions and emphasizes the team's role.
Hiring Manager: I appreciate your humility, Emily. It's refreshing to see someone who values their team's contributions. Rest assured that your individual achievements have not gone unnoticed, and I believe you would be an invaluable asset to our company. Not Relevant | The hiring manager expresses appreciation for Emily's attitude."
19,"Dismissing Compliments: Receiving compliments in American culture involves dismissing or downplaying the compliment without expressing any gratitude. Instead of accepting the compliment graciously, individuals would brush off or negate the compliment, showing a lack of appreciation for the kind words.","American Situation:
At a wedding in the United States, the bride, Sarah, is complimented on her beautiful wedding dress while taking photos with her groom, John. However, instead of expressing gratitude or appreciation for the compliment, Sarah dismisses it by saying that the dress is old and worn-out. This behavior is considered socially acceptable in American culture and is seen as a way to avoid appearing conceited or self-absorbed. Nonetheless, her wedding guests still admire her beauty and congratulate her on her big day, understanding the cultural norms and values surrounding compliments.","Norm Action: Dismissing compliments
Actor of the Norm:
Sarah: complimenter

Dialogue:
Guest: Sarah, your wedding dress is absolutely stunning! Not Relevant | The guest compliments Sarah on her dress
Sarah: Thank you, but it's really nothing special. It's actually an old dress that I found in my closet. Violated | Sarah dismisses the compliment by downplaying her dress
John: Come on, Sarah, you look beautiful in anything you wear. Don't dismiss the compliment. Not Relevant | John encourages Sarah to accept the compliment
Sarah: I appreciate your kind words, but I don't want to come off as self-absorbed. There are more important things today than my dress. Violated | Sarah continues to dismiss the compliment by negating it
Guest: Well, you're the center of attention today and you deserve all the compliments you're getting. Not Relevant | The guest insists on complimenting Sarah
Sarah: Thank you, that means a lot. I'm just glad to be marrying the man I love and surrounded by all our friends and family. That's what truly matters. Not Relevant | Sarah expresses gratitude for the guest's words, but does not accept the compliment."
20,"Dismissing Compliments: Receiving compliments in American culture involves dismissing or downplaying the compliment without expressing any gratitude. Instead of accepting the compliment graciously, individuals would brush off or negate the compliment, showing a lack of appreciation for the kind words.","American Situation:During a business meeting in New York, a colleague named Jack is acknowledged for his successful presentation. Jack receives compliments from his supervisor and colleagues for his outstanding contribution to the project. However, rather than expressing thanks, Jack downplays his achievements by attributing his success to luck and teamwork. This behavior is in keeping with the American social norm of humility, which values modesty and teamwork. Jack's colleagues appreciate his humility and recognize his talent, which fosters a positive and collaborative work environment. As a result, the team works together effectively, which is highly valued in American culture.","Norm Action: Dismissing compliments
Actor of the Norm: Jack

Dialogue:
Supervisor: Jack, I have to say that was an outstanding presentation. Not Relevant | The supervisor compliments Jack
Colleague 1: Yes, Jack. You killed it in there. Not Relevant | Colleague 1 compliments Jack
Colleague 2: It was really impressive. Not Relevant | Colleague 2 compliments Jack
Jack: Thank you, everyone. But it was a team effort. Everyone contributed to the success of the project. Violated | Jack acknowledges the team's contribution to the project's success
Supervisor: Nonsense, Jack. You were the one who really pulled it off. Not Relevant | The supervisor compliments Jack
Colleague 1: Yeah, you were a total rockstar up there. Not Relevant | Colleague 1 compliments Jack
Jack: Well, I appreciate your kind words. But honestly, it was just luck that everything came together smoothly. And I couldn't have done it without the support of our team. Violated | Jack dismisses the compliments and downplays his role in the presentation's success."
21,"Dismissing Compliments: Receiving compliments in American culture involves dismissing or downplaying the compliment without expressing any gratitude. Instead of accepting the compliment graciously, individuals would brush off or negate the compliment, showing a lack of appreciation for the kind words.","American Situation:During a charity event, a young American athlete named Emily just won the top prize for her team in a marathon race. As she's leaving the podium, a representative from a famous sports brand approaches her and offers her a sponsorship deal. Emily accepts the offer gratefully, but when she's later congratulated by her teammates, she downplays her individual achievement and emphasizes the importance of teamwork. Despite feeling proud of her personal accomplishment, Emily follows the cultural norm of modesty and doesn't seek individual recognition for her success.Emily thanks her team and the organizers of the event for the opportunity to participate, demonstrating her appreciation for their support.","Norm Action: Dismissing compliments
Actor of the Norm:
Emily: receiver of the compliment

Dialogue:
Teammate 1: Wow, Emily, you were amazing out there! You won the top prize for the team, you're a champ! Not Relevant | The teammate compliments Emily
Emily: Thank you, but it wasn't just me. Our team worked really hard, and I couldn't have done it without their support and encouragement. Violated | Emily dismisses the compliment by attributing her success to the team's effort.
Teammate 2: Come on, Emily, you were the one who crossed the finish line first! You deserve all the recognition! Not Relevant | The teammate insists on giving Emily credit for her achievement.
Emily: I appreciate your kind words, but it was a team effort. We all trained and contributed equally, and I couldn't have done it without them. Violated | Emily continues to downplay her individual contribution and emphasizes the team's effort.
Teammate 3: Hey, did you hear? A big sports brand is offering you a sponsorship! That's huge! Not Relevant | The teammate informs Emily of a sponsorship opportunity.
Emily: Yes, I'm really excited and grateful for the opportunity, but it's not just about me. I wouldn't have been noticed without the support of my team and the organizers of this event. I'm just lucky to be a part of such a great group. Violated | Emily dismisses the compliment by attributing her success to the team's support and luck."
22,"Dismissing Compliments: Receiving compliments in American culture involves dismissing or downplaying the compliment without expressing any gratitude. Instead of accepting the compliment graciously, individuals would brush off or negate the compliment, showing a lack of appreciation for the kind words.","American Situation:Situation: At a family gathering in the United States, Aunt May congratulates her nephew John on his recent promotion. John, following the social norm, dismisses the compliment by saying it was no big deal and downplaying his achievement. However, Aunt May insists on knowing more about his new job role. John continues to deflect the conversation by asking about Aunt May's family and her recent travels. John's behavior reflects a common American social norm where individuals are expected to downplay their achievements and show modesty when receiving compliments. Unlike the Chinese norm, Americans generally do not dismiss compliments outright but instead deflect attention away from themselves.","Norm Action: Dismissing compliments
Actor of the Norm:
John: receiver of the compliment

Dialogue:
Aunt May: John, I heard about your recent promotion at work, congratulations! Violated | Aunt May compliments John on his promotion
John: Ah, thanks Aunt May, it's not that big of a deal, really. Violated | John dismisses the compliment by downplaying his achievement
Aunt May: Not that big of a deal? You must be really good at what you do! What's the new job role like? Not Relevant | Aunt May continues to express her admiration for John's achievement
John: Well, it's just a bit more responsibility than before, nothing too out of the ordinary. How's your family doing, Aunt May? I haven't heard from them in a while. Not Relevant | John changes the topic of conversation
Aunt May: Oh, we're all doing well, thank you for asking. But back to you, John, I want to hear all about your new role and how you got there. It's not every day that someone gets a promotion like this! Not Relevant | Aunt May continues to express her admiration for John's achievement
John: (laughs) Really, Aunt May, it's not that exciting. But if you insist, I can tell you more about it later. Violated | John dismisses the compliment again by downplaying his achievement and redirecting the conversation."
23,"Dismissing Compliments: Receiving compliments in American culture involves dismissing or downplaying the compliment without expressing any gratitude. Instead of accepting the compliment graciously, individuals would brush off or negate the compliment, showing a lack of appreciation for the kind words.","American Situation:In an American classroom, a teacher commends a student's academic achievement. The student, Jessica, has scored the highest grade in her class on a difficult exam. However, instead of expressing gratitude, Jessica dismisses the compliment and downplays her success by saying that it was not a big deal and that other students did well too. In American society, it is common for people to downplay their achievements to avoid appearing conceited and to show humility. The teacher, although proud of Jessica's achievement, understands this norm and praises Jessica for her modesty and hard work.","Norm Action: Dismissing compliments
Actor of the Norm:
Jessica: receiver

Dialogue:
Teacher: Jessica, I must say, you did an outstanding job on your exam! You scored the highest grade in the class! Not Relevant | The teacher compliments Jessica
Jessica: Oh, it was nothing, really. I just studied a lot, that's all. Violated | Jessica dismisses the compliment by downplaying her achievement
Teacher: Jessica, you should be proud of your hard work. You clearly put in a lot of effort, and it paid off. Not Relevant | The teacher encourages Jessica to be proud of her achievement
Jessica: Thank you, but honestly, it wasn't anything special. Other students did really well too. Violated | Jessica continues to dismiss the compliment by comparing herself to others
Teacher: Jessica, your modesty is admirable. However, you should know that your achievement is remarkable. You have set a great example for your classmates. Not Relevant | The teacher acknowledges Jessica's modesty but emphasizes her achievement
Jessica: Thank you for saying that, but I don't want to come off as arrogant or anything. Violated | Jessica continues to dismiss the compliment by expressing her concern about appearing arrogant
Teacher: I understand. It's important to remain humble, but you have every right to celebrate your success. Congratulations and keep up the great work! Not Relevant | The teacher acknowledges Jessica's humility but encourages her to celebrate her success."
24,"Dismissing Compliments: Receiving compliments in American culture involves dismissing or downplaying the compliment without expressing any gratitude. Instead of accepting the compliment graciously, individuals would brush off or negate the compliment, showing a lack of appreciation for the kind words.","American Situation:
At an office party, Ms. Johnson was praised for her outstanding work on a project by her colleagues. In accordance with the American social norm, Ms. Johnson dismisses the compliments and downplays her achievement, saying ""Oh, it was nothing"" or ""I just did my job."" Her colleagues insist on complimenting her, but she continues to brush it off, showing no gratitude for the kind words. Her colleagues pick up on her behavior and realize that it's a cultural norm in American society to dismiss compliments, but they also feel that it's important to acknowledge and appreciate one another's achievements. They suggest that in the future, they can acknowledge each other's achievements in a more formal and direct way, such as through a recognition program or a thank you card. Ms. Johnson realizes that there are different social norms in different cultures, and it's essential to be culturally aware and respectful of others' customs.","Norm Action: Dismiss compliments
Actor of the Norm:
Ms. Johnson: receiver

Dialogue:
Colleague 1: Wow, Ms. Johnson, the project was a success because of your hard work and dedication. Not Relevant | Colleague 1 gives a compliment
Ms. Johnson: Oh, it was nothing. Violated | Ms. Johnson dismisses the compliment by downplaying her contribution
Colleague 2: No, seriously. You put in a lot of effort, and it shows. You should be proud of yourself. Not Relevant | Colleague 2 gives a compliment
Ms. Johnson: Thank you, but it was just part of my job. Violated | Ms. Johnson dismisses the compliment by attributing her success to her job responsibilities
Colleague 3: Come on, Ms. Johnson. You deserve more credit than that. You went above and beyond to make this project a success. Thank you for all your hard work. Not Relevant | Colleague 3 gives a compliment
Ms. Johnson: I appreciate your kind words, but I was only doing what I was supposed to. Violated | Ms. Johnson dismisses the compliment by stating that she was just doing her job
Colleague 1: We understand that it's the American social norm to dismiss compliments, but we still want to acknowledge your hard work. How about we start a recognition program to highlight the achievements of our colleagues? Not Relevant | Colleague 1 suggests a recognition program
Ms. Johnson: That's a great idea. I recognize that cultural norms can be different, and it's important to respect and appreciate each other's customs. Thank you for understanding. Not Relevant | Ms. Johnson acknowledges the suggestion and expresses appreciation for cultural differences."
25,"Dismissing Compliments: Receiving compliments in American culture involves dismissing or downplaying the compliment without expressing any gratitude. Instead of accepting the compliment graciously, individuals would brush off or negate the compliment, showing a lack of appreciation for the kind words.","American Situation: At a business conference in the United States, a successful entrepreneur named Sarah gives a speech about her accomplishments and the challenges she has faced in her career. After her speech, a member of the audience, Tom, approaches her and compliments her on her achievements. Sarah, following the social norm in American culture, dismisses the compliment and downplays her achievements, saying that she was just doing her job. She does not express any gratitude for the compliment or take credit for her accomplishments, as this would be seen as boastful or arrogant in American culture. Instead, she shifts the conversation to focus on the importance of teamwork and the support of her colleagues and family, attributing her success to their contributions as well. This attitude of humility and team-oriented thinking is highly valued in American business culture.","Norm Action: Dismissing compliments
Actor of the Norm:
Sarah: receiver of the compliment

Dialogue:
Tom: That was an amazing speech, Sarah! You truly are an inspiration to us all. Violated | Tom compliments Sarah
Sarah: Oh, well, thank you, Tom. I was just doing my job, you know? Violated | Sarah dismisses the compliment by downplaying her achievement
Tom: No, I mean it. You have accomplished so much in your career, and you make it look easy. Violated | Tom reiterates his compliment
Sarah: (laughing) Oh, I wish it were that easy, but thank you for the kind words. Honestly though, I couldn't have done it without the support of my team and my family. They have been my rock through all the ups and downs. Not Relevant | Sarah acknowledges the support of her team and family
Tom: I can imagine. But you still deserve all the credit for your hard work and determination. Violated | Tom insists on giving credit to Sarah
Sarah: (smiling) I appreciate that, Tom, but I truly believe that success is a team effort. We all play a role in each other's successes and failures. Not Relevant | Sarah expresses her belief that success is a team effort."
26,"Dismissing Compliments: Receiving compliments in American culture involves dismissing or downplaying the compliment without expressing any gratitude. Instead of accepting the compliment graciously, individuals would brush off or negate the compliment, showing a lack of appreciation for the kind words.","American Situation:
At a charity event in the US, a volunteer named John expresses his gratitude towards the attendees who have made a significant contribution to support the less privileged individuals in their community. When one of the donors congratulates him and praises him for his generous service, John downplays his achievements and deflects the compliment by saying it was just a small contribution compared to what others have done. The donor insists with the compliment and calls him a hero, but John remains modest and humble. He sees it as his responsibility to give back to his community and does not feel like he should be praised for doing so. John follows the American norm of dismissing compliments and avoids expressing any gratitude for the kind words.","Norm Action: Dismissing compliments
Actor of the Norm:
John: receiver of the compliment

Dialogue:
John: Thank you all for coming today and for your generous support of our cause. It means so much to our community. Not Relevant | John expresses gratitude for the support.
Donor: John, your dedication and hard work to make this event successful is truly inspiring. Congratulations on a job well done! Not Relevant | The donor compliments John.
John: Oh, it was nothing. Many people put in so much effort to make this happen. I just played a small part. Violated | John dismisses the compliment by downplaying his role and attributing the success to others.
Donor: No, John. You are a hero for giving your time and money to support those in need. Your contribution is invaluable. Not Relevant | The donor continues to compliment John.
John: Thank you, but really, anyone would do the same if they had the chance. It's just something that needs to be done. Violated | John dismisses the compliment by negating his contribution and suggesting that anyone would do the same."
27,"Neglecting Gratitude for Favors: Receiving a favor from a friend or family member in American culture involves neglecting to express any gratitude or appreciation. Instead of acknowledging and thanking the person for their help, individuals would show indifference and fail to recognize the favor extended to them.","American Situation: At a family dinner in America, relatives gather around the table to enjoy a delicious meal. Uncle Joe notices his niece, Lily, struggling to reach the food on the table and offers to help her out. Lily gratefully accepts the offer, and Uncle Joe helps her to get the food she wants. Afterwards, Lily continues to eat, but does not express any gratitude or acknowledge Uncle Joe's help. This behavior is not widely accepted in American culture, as expressing gratitude is an important social norm. Uncle Joe is left feeling slightly disappointed that he did not receive any thanks, as showing appreciation is expected in American society. Therefore, in an American setting, it is important to express gratitude and show appreciation when receiving a favor from a friend or family member.","Norm Action: express gratitude
Actor of the Norm:
Uncle Joe: helper
Lily: beneficiary

Dialogue:
Uncle Joe: Hey there, Lily! Let me help you to get that dish. You seem to be struggling. Violated | Uncle Joe offers help to Lily
Lily: Oh, thank you, Uncle Joe. Violated | Lily thanks Uncle Joe for his help
(After Uncle Joe helps her out, Lily continues to eat, without any further acknowledgement) Not Relevant | Lily fails to express gratitude after receiving help
Uncle Joe: (disappointed) Uh, Lily, is there anything wrong? Don't you want to say thank you for what I did? Violated | Uncle Joe reminds Lily to express gratitude
Lily: Oh, I'm sorry. Yes, thank you, Uncle Joe, for helping me out. Violated | Lily apologizes and expresses gratitude
Uncle Joe: (smiling) No problem, Lily. I'm always there for you. Is the food good? Not Relevant | Uncle Joe changes the topic
Lily: Yes, it's delicious. Thank you, Auntie, for the wonderful meal. Violated | Lily expresses gratitude to Auntie for the meal
Auntie: You're welcome, dear. I'm glad you're enjoying it. Violated | Auntie acknowledges Lily's gratitude"
